,中债-国债总财富(总值)指数,中债-信用债总财富(总值)指数,沪深300指数(全收益),上证50(全收益),SGE黄金9999
2010-08-24,0.3326883779107641,0.610227787428394,0.015052440524281015,0.015099884790370598,0.026931509346189764
2010-08-25,0.3328600208104934,0.6105214706337099,0.014702225365750615,0.014758246344059847,0.027158036845985896
2010-08-26,0.3327252365204595,0.6104088742411402,0.014738103953482054,0.014754683359590381,0.02737310192532756
2010-08-27,0.3327857881734726,0.610455427482234,0.014784250817333632,0.014779601700134367,0.02719493182682485
2010-08-30,0.3317618446873934,0.6106016466990762,0.015236542059676658,0.015309066754518097,0.02709089979933571
2010-08-31,0.33192395442658285,0.610660807326394,0.015180174248494006,0.015167483789829034,0.027067580208700127
2010-09-01,0.35394961231956196,0.5828278438824446,0.016884785216085416,0.017092377960372822,0.029245380621535134
2010-09-02,0.3537484596781889,0.5827542103204981,0.01709377784108421,0.017248340517045484,0.02915521164318323
2010-09-03,0.3537113483666792,0.5827944755824094,0.017086197355446704,0.017187696832370175,0.02922028186309459
2010-09-06,0.35366343332030337,0.5826158952516431,0.01729686225893473,0.017549146607725653,0.028874662561393073
2010-09-07,0.3535040056589664,0.5827424598049229,0.017353336010865993,0.017536572261570214,0.028863626263674502
2010-09-08,0.35348598341570237,0.5827018836723994,0.017339686503455878,0.01738598337964698,0.029086463028795456
2010-09-09,0.35370231000937263,0.5832173477647135,0.017042919569080866,0.017070313722504435,0.02896710893432859
2010-09-10,0.35364336019271386,0.5834114566780016,0.017091246911777956,0.017059624747452783,0.02879431147005366
2010-09-13,0.3537700980727189,0.582883567294263,0.01717707314610255,0.0172312418019271,0.02893801968498835
2010-09-14,0.3537071802652526,0.5828370935000826,0.01719378330642361,0.017257786561448545,0.029004156366792544
2010-09-15,0.35374938240032455,0.583030155957809,0.016902202788941292,0.016979944251900383,0.029338314601024592
2010-09-16,0.35405790263754616,0.5833685883039292,0.01659950654948304,0.016691227299195335,0.029282775209846183
2010-09-17,0.3539511879702667,0.5832265453266592,0.016617289265483007,0.01667779967122526,0.029527177766365882
2010-09-20,0.35406377707661496,0.5829225766275384,0.016921315060544055,0.017179537979911244,0.028912793255391235
2010-09-21,0.3542212218337913,0.5827829529280224,0.016971436801681887,0.0172171745522146,0.028807213884289955
2010-09-27,0.35389274629420003,0.5822496360778885,0.017257297112590997,0.017292434237187352,0.02930788627813324
2010-09-28,0.3541011412939823,0.5825396714641352,0.017123197620750506,0.017139291756346105,0.02909669786478574
2010-09-29,0.3540444061684228,0.5822234909310524,0.017080080325728997,0.017177127048921385,0.029474895525874338
2010-09-30,0.353825620433755,0.5817257015706851,0.017422741611277735,0.0175663745509173,0.029459561833365063
2010-10-08,0.34706106902842443,0.5855341249716179,0.01903013298725754,0.01931476944028138,0.029059903572418447
2010-10-11,0.3463928062031565,0.586098387848777,0.018971858247553396,0.019388104755668677,0.029148842944844364
2010-10-12,0.3459841891500506,0.5860565886518704,0.01921005062848459,0.019617965552142895,0.02913120601745148
2010-10-13,0.345676285007652,0.5856384524980697,0.019468076183998064,0.01992142357825211,0.02929576273202795
2010-10-14,0.3455000899293683,0.5850591348494709,0.01949510961028207,0.020238371438765695,0.02970729417211294
2010-10-15,0.3450903760350588,0.5841463618239162,0.02009663184788466,0.02108883116455214,0.029577799128587986
2010-10-18,0.3479994328194117,0.5868152048629167,0.018304475050589294,0.01853990287232732,0.02834098439475502
2010-10-19,0.3476505269273695,0.5863673192811697,0.018675249082107707,0.018828650708146676,0.028478254001206533
2010-10-20,0.34617770062332276,0.5876751325419977,0.018930083528048,0.01902354624711366,0.028193537059517947
2010-10-21,0.3462057902748043,0.5879539266519588,0.01884751242801078,0.018731702909905522,0.028261067735320562
2010-10-22,0.34651836975792943,0.5880855954900616,0.01887415585490683,0.01861772106707112,0.027904157830031057
2010-10-25,0.3471992340184159,0.5854862951091964,0.018967921460804317,0.019148561761902022,0.029197987649681283
2010-10-26,0.3470456953498478,0.5859114754232372,0.018920046607865625,0.018996906720133367,0.02912587589891583
2010-10-27,0.3473553664475104,0.5863258322260928,0.018604306783752935,0.01862921904369123,0.029085275498952318
2010-10-28,0.3474305392150004,0.5863652392315484,0.018570414960538992,0.0186196166496568,0.02901418994325515
2010-10-29,0.34757116360973284,0.5863278537765595,0.01847472301334195,0.018329733058342235,0.029296526542023377
2010-11-01,0.3077653579143987,0.6113490332647263,0.022814192014344134,0.022551991734526055,0.03551942507200438
2010-11-02,0.3073603082546881,0.6118545201687968,0.022782153845903947,0.02251618577189248,0.035486831958718386
2010-11-03,0.30692190069936515,0.6124581077017265,0.02256123703833045,0.02252384452481549,0.03553491003576237
2010-11-04,0.30650364968193716,0.6120675206513904,0.02297296498752014,0.022824865407589823,0.035630999271562214
2010-11-05,0.3060940756905667,0.6114358266215485,0.023223543887848534,0.023054987572809344,0.036191566227226746
2010-11-08,0.3083043955038947,0.6115330170329177,0.02252024851523318,0.022283656985608236,0.03535868196234607
2010-11-09,0.30818957952329706,0.6115336108943383,0.02237192494304659,0.021973997734535834,0.03593088690478209
2010-11-10,0.30792286300852445,0.6123358469920179,0.022287401959734696,0.021741808098707856,0.035712079941014614
2010-11-11,0.3075368224574575,0.6121399952787154,0.022382712759897005,0.02202263164177725,0.035917837862152656
2010-11-12,0.30857623781259125,0.6137691262406891,0.021070156081688968,0.020910545728815833,0.035673934136214794
2010-11-15,0.3085590758448321,0.6120422625956976,0.02250030716420795,0.022150033368693693,0.03474832102656826
2010-11-16,0.30966860483677516,0.6129325579291631,0.021551946228211397,0.021206576296376855,0.034640314709473326
2010-11-17,0.31057767152548965,0.6131890994965241,0.021116490613723126,0.02102025161640925,0.03409648674785358
2010-11-18,0.3106696073254919,0.612303649731023,0.021382956946514042,0.021236249432873423,0.034407536564097126
2010-11-19,0.31037398960114154,0.612278983605295,0.021607636087325546,0.02127157839245573,0.03446781231378193
2010-11-22,0.3081360215070728,0.6121180629262352,0.022340569318968613,0.022016157240428384,0.03538918900729469
2010-11-23,0.30820891600524175,0.6126465157833484,0.021925441910948803,0.0216379721701298,0.03558115413033087
2010-11-24,0.3077456424404434,0.6120165577229154,0.022420643001546357,0.02199937416451136,0.03581778267058302
2010-11-25,0.3076727124522038,0.6115547948288895,0.022754354137565144,0.02230211517851678,0.03571602340282452
2010-11-26,0.3074897338531703,0.6121528939354486,0.022587608203505048,0.022086081094905122,0.03568368291297045
2010-11-29,0.30842587007731753,0.6120313199432982,0.02229756179600273,0.022096155681246895,0.035149092502134625
2010-11-30,0.3089574550597952,0.61213950639277,0.021937033878757,0.02175493131467797,0.03521107335399974
2010-12-01,0.3112110581304602,0.5985600337455429,0.024500606408037095,0.024772021138272846,0.04095628057768661
2010-12-02,0.31142409689498685,0.5980617675197278,0.0246249422239344,0.024920167385817298,0.040969025975533375
2010-12-03,0.3114251589296381,0.5980546258680525,0.02464765114791535,0.02504284893572953,0.04082971511866443
2010-12-06,0.31052070334951865,0.5988878070803795,0.02457273030958651,0.025029060289382784,0.040989698971132256
2010-12-07,0.31046973514297194,0.5984607449844903,0.024804349893761776,0.02517118536892352,0.04109398460985241
2010-12-08,0.3107864190255216,0.5993693720499681,0.024612386789892235,0.024852493912753834,0.04037932822186391
2010-12-09,0.3108862687901325,0.5998414176018966,0.02426293326737728,0.024608062190689665,0.0404013181499038
2010-12-10,0.3106284639095561,0.5994568571216777,0.0245399239982501,0.024896245431324567,0.040478509539191215
2010-12-13,0.31058420787402446,0.5983511088504483,0.025270096633270688,0.025366454082477355,0.04042813255977893
2010-12-14,0.31055650377435967,0.5981810076165653,0.025330875767613708,0.025308073912219706,0.04062353892924121
2010-12-15,0.3109292299345967,0.5984773959825833,0.025158226203484315,0.025110113061046716,0.04032503481828853
2010-12-16,0.31118254845635834,0.5986540806911353,0.02502707957116513,0.024897001959050778,0.04023928932229046
2010-12-17,0.3112187068800265,0.5989051477569245,0.024986020982140165,0.024840745907289935,0.04004937847361866
2010-12-20,0.3110428069545666,0.5995489436221915,0.0241848386012946,0.02436708631186693,0.04085632451008016
2010-12-21,0.31054324044685794,0.599116126650086,0.024693837085951707,0.024942348141128005,0.040704447675976446
2010-12-22,0.31065697833437256,0.5995411132824805,0.024445776091322955,0.024621532088773403,0.04073460020305065
2010-12-23,0.3106000677129692,0.5999138967614266,0.024255905903902128,0.02458344488802901,0.040646684733673014
2010-12-24,0.3106365547642287,0.6000588674216382,0.024067187634000405,0.024536205024400588,0.040701185155732074
2010-12-27,0.3104168924420444,0.6003817675669065,0.024149164375063453,0.024414725154854607,0.04063745046113099
2010-12-28,0.31048504410648803,0.6009151576636561,0.02374748256396525,0.02410239053344355,0.04074992513244685
2010-12-29,0.31043478982957856,0.6005909047224411,0.02385875452671378,0.024118773920947724,0.04099677700031863
2010-12-30,0.3105597836117305,0.6005354128519467,0.023859915142468404,0.024017956831912844,0.04102693156194117
2010-12-31,0.31021118910884576,0.6001128930735011,0.024318867113683987,0.02435788127861973,0.04099916942534935
