date,NAV,NAV_ACC,NAV_ADJ,OPEN,HIGH,LOW,CLOSE,PCT_CHG
2016-07-13,2.315,3.191,4.04523563,,,,,
2016-07-14,2.307,3.183,4.031256414,,,,,
2016-07-15,2.309,3.185,4.034751218,,,,,
2016-07-18,2.303,3.179,4.024266806,,,,,
2016-07-19,2.3,3.176,4.0190246,,,,,
2016-07-20,2.303,3.179,4.024266806,,,,,
2016-07-21,2.306,3.182,4.029509012,,,,,
2016-07-22,2.283,3.159,3.989318766,,,,,
2016-07-25,2.293,3.169,4.006792786,,,,,
2016-07-26,2.32,3.196,4.05397264,,,,,
2016-07-27,2.277,3.153,3.978834354,,,,,
2016-07-28,2.295,3.171,4.01028759,,,,,
2016-07-29,2.285,3.161,3.99281357,,,,,
2016-08-01,2.257,3.133,3.943886314,,,,,
2016-08-02,2.264,3.14,3.956118128,,,,,
2016-08-03,2.274,3.15,3.973592148,,,,,
2016-08-04,2.275,3.151,3.97533955,,,,,
2016-08-05,2.275,3.151,3.97533955,,,,,
2016-08-08,2.298,3.174,4.015529796,,,,,
2016-08-09,2.314,3.19,4.043488228,,,,,
2016-08-10,2.3,3.176,4.0190246,,,,,
2016-08-11,2.281,3.157,3.985823962,,,,,
2016-08-12,2.311,3.187,4.038246022,,,,,
2016-08-15,2.35,3.226,4.1063947,,,,,
2016-08-16,2.351,3.227,4.108142102,,,,,
2016-08-17,2.363,3.239,4.129110926,,,,,
2016-08-18,2.36,3.236,4.12386872,,,,,
2016-08-19,2.367,3.243,4.136100534,,,,,
2016-08-22,2.343,3.219,4.094162886,,,,,
2016-08-23,2.354,3.23,4.113384308,,,,,
2016-08-24,2.359,3.235,4.122121318,,,,,
2016-08-25,2.348,3.224,4.102899895999999,,,,,
2016-08-26,2.351,3.227,4.108142102,,,,,
2016-08-29,2.353,3.229,4.111636906,,,,,
2016-08-30,2.349,3.225,4.104647298,,,,,
2016-08-31,2.356,3.232,4.116879112,,,,,
2016-09-01,2.348,3.224,4.102899895999999,,,,,
2016-09-02,2.345,3.221,4.09765769,,,,,
2016-09-05,2.356,3.232,4.116879112,,,,,
2016-09-06,2.395,3.271,4.18502779,,,,,
2016-09-07,2.399,3.275,4.192017398,,,,,
2016-09-08,2.408,3.284,4.207744016,,,,,
2016-09-09,2.397,3.273,4.188522593999999,,,,,
2016-09-12,2.363,3.239,4.129110926,,,,,
2016-09-13,2.365,3.241,4.13260573,,,,,
2016-09-14,2.364,3.24,4.130858328,,,,,
2016-09-19,2.378,3.254,4.155321956,,,,,
2016-09-20,2.376,3.252,4.151827151999999,,,,,
2016-09-21,2.381,3.257,4.160564161999999,,,,,
2016-09-22,2.392,3.268,4.179785583999999,,,,,
2016-09-23,2.389,3.265,4.174543377999999,,,,,
2016-09-26,2.351,3.227,4.108142102,,,,,
2016-09-27,2.36,3.236,4.12386872,,,,,
2016-09-28,2.358,3.234,4.120373916,,,,,
2016-09-29,2.363,3.239,4.129110926,,,,,
2016-09-30,2.375,3.251,4.15007975,,,,,
2016-10-10,2.401,3.277,4.195512202,,,,,
2016-10-11,2.408,3.284,4.207744016,,,,,
2016-10-12,2.405,3.281,4.202501809999999,,,,,
2016-10-13,2.402,3.278,4.197259604,,,,,
2016-10-14,2.405,3.281,4.202501809999999,,,,,
2016-10-17,2.385,3.261,4.16755377,,,,,
2016-10-18,2.406,3.282,4.204249212,,,,,
2016-10-19,2.402,3.278,4.197259604,,,,,
2016-10-20,2.413,3.289,4.216481025999999,,,,,
2016-10-21,2.406,3.282,4.204249212,,,,,
2016-10-24,2.429,3.305,4.244439458,,,,,
2016-10-25,2.426,3.302,4.239197252,,,,,
2016-10-26,2.416,3.292,4.221723232,,,,,
2016-10-27,2.413,3.289,4.216481025999999,,,,,
2016-10-28,2.405,3.281,4.202501809999999,,,,,
2016-10-31,2.405,3.281,4.202501809999999,,,,,
2016-11-01,2.419,3.295,4.226965438,,,,,
2016-11-02,2.406,3.282,4.204249212,,,,,
2016-11-03,2.419,3.295,4.226965438,,,,,
2016-11-04,2.407,3.283,4.205996614,,,,,
2016-11-07,2.405,3.281,4.202501809999999,,,,,
2016-11-08,2.416,3.292,4.221723232,,,,,
2016-11-09,2.401,3.277,4.195512202,,,,,
2016-11-10,2.42,3.296,4.22871284,,,,,
2016-11-11,2.419,3.295,4.226965438,,,,,
2016-11-14,2.419,3.295,4.226965438,,,,,
2016-11-15,2.428,3.304,4.242692055999999,,,,,
2016-11-16,2.429,3.305,4.244439458,,,,,
2016-11-17,2.431,3.307,4.247934262,,,,,
2016-11-18,2.427,3.303,4.240944654,,,,,
2016-11-21,2.433,3.309,4.251429065999999,,,,,
2016-11-22,2.439,3.315,4.261913477999999,,,,,
2016-11-23,2.439,3.315,4.261913477999999,,,,,
2016-11-24,2.439,3.315,4.261913477999999,,,,,
2016-11-25,2.449,3.325,4.279387497999999,,,,,
2016-11-28,2.458,3.334,4.295114116,,,,,
2016-11-29,2.454,3.33,4.288124508,,,,,
2016-11-30,2.433,3.309,4.251429065999999,,,,,
2016-12-01,2.447,3.323,4.275892694,,,,,
2016-12-02,2.428,3.304,4.242692055999999,,,,,
2016-12-05,2.441,3.317,4.265408281999999,,,,,
2016-12-06,2.441,3.317,4.265408281999999,,,,,
2016-12-07,2.452,3.328,4.284629703999999,,,,,
2016-12-08,2.448,3.324,4.277640096,,,,,
2016-12-09,2.45,3.326,4.2811349,,,,,
2016-12-12,2.375,3.251,4.15007975,,,,,
2016-12-13,2.372,3.248,4.144837544,,,,,
2016-12-14,2.361,3.237,4.125616122,,,,,
2016-12-15,2.351,3.227,4.108142102,,,,,
2016-12-16,2.358,3.234,4.120373916,,,,,
2016-12-19,2.358,3.234,4.120373916,,,,,
2016-12-20,2.344,3.22,4.095910288,,,,,
2016-12-21,2.362,3.238,4.127363524,,,,,
2016-12-22,2.359,3.235,4.122121318,,,,,
2016-12-23,2.345,3.221,4.09765769,,,,,
2016-12-26,2.357,3.233,4.118626514,,,,,
2016-12-27,2.359,3.235,4.122121318,,,,,
2016-12-28,2.352,3.228,4.109889504,,,,,
2016-12-29,2.358,3.234,4.120373916,,,,,
2016-12-30,2.368,3.244,4.137847935999999,,,,,
2017-01-03,2.378,3.254,4.155321956,,,,,
2017-01-04,2.395,3.271,4.18502779,,,,,
2017-01-05,2.398,3.274,4.190269996,,,,,
2017-01-06,2.382,3.258,4.162311564,,,,,
2017-01-09,2.398,3.274,4.190269996,,,,,
2017-01-10,2.395,3.271,4.18502779,,,,,
2017-01-11,2.373,3.249,4.146584946,,,,,
2017-01-12,2.362,3.238,4.127363524,,,,,
2017-01-13,2.352,3.228,4.109889504,,,,,
2017-01-16,2.328,3.204,4.067951856,,,,,
2017-01-17,2.343,3.219,4.094162886,,,,,
2017-01-18,2.365,3.241,4.13260573,,,,,
2017-01-19,2.355,3.231,4.11513171,,,,,
2017-01-20,2.376,3.252,4.151827151999999,,,,,
2017-01-23,2.392,3.268,4.179785583999999,,,,,
2017-01-24,2.398,3.274,4.190269996,,,,,
2017-01-25,2.405,3.281,4.202501809999999,,,,,
2017-01-26,2.416,3.292,4.221723232,,,,,
2017-02-03,2.4,3.276,4.193764799999999,,,,,
2017-02-06,2.405,3.281,4.202501809999999,,,,,
2017-02-07,2.401,3.277,4.195512202,,,,,
2017-02-08,2.412,3.288,4.214733624,,,,,
2017-02-09,2.42,3.296,4.22871284,,,,,
2017-02-10,2.421,3.297,4.230460242,,,,,
2017-02-13,2.441,3.317,4.265408281999999,,,,,
2017-02-14,2.445,3.321,4.27239789,,,,,
2017-02-15,2.436,3.312,4.256671271999999,,,,,
2017-02-16,2.448,3.324,4.277640096,,,,,
2017-02-17,2.434,3.31,4.253176468,,,,,
2017-02-20,2.467,3.343,4.310840734,,,,,
2017-02-21,2.479,3.355,4.331809558,,,,,
2017-02-22,2.484,3.36,4.340546568,,,,,
2017-02-23,2.475,3.351,4.32481995,,,,,
2017-02-24,2.474,3.35,4.323072548,,,,,
2017-02-27,2.465,3.341,4.307345929999999,,,,,
2017-02-28,2.469,3.345,4.314335538,,,,,
2017-03-01,2.475,3.351,4.32481995,,,,,
2017-03-02,2.462,3.338,4.302103724,,,,,
2017-03-03,2.469,3.345,4.314335538,,,,,
2017-03-06,2.49,3.366,4.35103098,,,,,
2017-03-07,2.499,3.375,4.366757598,,,,,
2017-03-08,2.488,3.364,4.347536175999999,,,,,
2017-03-09,2.484,3.36,4.340546568,,,,,
2017-03-10,2.494,3.37,4.3580205880000005,,,,,
2017-03-13,2.508,3.384,4.382484216,,,,,
2017-03-14,2.499,3.375,4.366757598,,,,,
2017-03-15,2.504,3.38,4.375494608,,,,,
2017-03-16,2.525,3.401,4.41219005,,,,,
2017-03-17,2.506,3.382,4.378989411999999,,,,,
2017-03-20,2.513,3.389,4.391221226,,,,,
2017-03-21,2.528,3.404,4.417432256,,,,,
2017-03-22,2.528,3.404,4.417432256,,,,,
2017-03-23,2.539,3.415,4.436653678,,,,,
2017-03-24,2.559,3.435,4.471601718,,,,,
2017-03-27,2.555,3.431,4.46461211,,,,,
2017-03-28,2.546,3.422,4.448885492,,,,,
2017-03-29,2.538,3.414,4.434906276,,,,,
2017-03-30,2.51,3.386,4.38597902,,,,,
2017-03-31,2.52,3.396,4.40345304,,,,,
2017-04-05,2.571,3.447,4.492570542,,,,,
2017-04-06,2.571,3.447,4.492570542,,,,,
2017-04-07,2.577,3.453,4.503054954,,,,,
2017-04-10,2.566,3.442,4.483833531999999,,,,,
2017-04-11,2.561,3.437,4.475096521999999,,,,,
2017-04-12,2.547,3.423,4.450632894,,,,,
2017-04-13,2.559,3.435,4.471601718,,,,,
2017-04-14,2.541,3.417,4.440148482,,,,,
2017-04-17,2.538,3.414,4.434906276,,,,,
2017-04-18,2.531,3.407,4.422674462,,,,,
2017-04-19,2.516,3.392,4.396463432,,,,,
2017-04-20,2.542,3.418,4.441895883999999,,,,,
2017-04-21,2.54,3.416,4.43840108,,,,,
2017-04-24,2.503,3.379,4.373747206,,,,,
2017-04-25,2.532,3.408,4.424421864,,,,,
2017-04-26,2.54,3.416,4.43840108,,,,,
2017-04-27,2.536,3.412,4.431411472,,,,,
2017-04-28,2.532,3.408,4.424421864,,,,,
2017-05-02,2.531,3.407,4.422674462,,,,,
2017-05-03,2.52,3.396,4.40345304,,,,,
2017-05-04,2.531,3.407,4.422674462,,,,,
2017-05-05,2.516,3.392,4.396463432,,,,,
2017-05-08,2.471,3.347,4.317830342,,,,,
2017-05-09,2.484,3.36,4.340546568,,,,,
2017-05-10,2.469,3.345,4.314335538,,,,,
2017-05-11,2.479,3.355,4.331809558,,,,,
2017-05-12,2.489,3.365,4.349283578,,,,,
2017-05-15,2.501,3.377,4.370252401999999,,,,,
2017-05-16,2.541,3.417,4.440148482,,,,,
2017-05-17,2.522,3.398,4.406947843999999,,,,,
2017-05-18,2.516,3.392,4.396463432,,,,,
2017-05-19,2.513,3.389,4.391221226,,,,,
2017-05-22,2.521,3.397,4.405200442,,,,,
2017-05-23,2.52,3.396,4.40345304,,,,,
2017-05-24,2.526,3.402,4.413937451999999,,,,,
2017-05-25,2.542,3.418,4.441895883999999,,,,,
2017-05-26,2.534,3.41,4.427916667999999,,,,,
2017-05-31,2.539,3.415,4.436653678,,,,,
2017-06-01,2.535,3.411,4.42966407,,,,,
2017-06-02,2.52,3.396,4.40345304,,,,,
2017-06-05,2.518,3.394,4.399958236,,,,,
2017-06-06,2.533,3.409,4.426169266,,,,,
2017-06-07,2.574,3.45,4.497812747999999,,,,,
2017-06-08,2.615,3.491,4.56945623,,,,,
2017-06-09,2.643,3.519,4.618383485999999,,,,,
2017-06-12,2.635,3.511,4.604404269999999,,,,,
2017-06-13,2.642,3.518,4.616636084,,,,,
2017-06-14,2.607,3.483,4.555477014,,,,,
2017-06-15,2.605,3.481,4.551982209999999,,,,,
2017-06-16,2.606,3.482,4.553729612,,,,,
2017-06-19,2.632,3.508,4.599162064,,,,,
2017-06-20,2.627,3.503,4.590425054,,,,,
2017-06-21,2.665,3.541,4.65682633,,,,,
2017-06-22,2.66,3.536,4.64808932,,,,,
2017-06-23,2.671,3.547,4.667310742,,,,,
2017-06-26,2.697,3.573,4.712743194,,,,,
2017-06-27,2.709,3.585,4.733712018,,,,,
2017-06-28,2.683,3.559,4.688279565999999,,,,,
2017-06-29,2.707,3.583,4.730217214,,,,,
2017-06-30,2.714,3.59,4.742449027999999,,,,,
2017-07-03,2.7,3.576,4.7179854,,,,,
2017-07-04,2.674,3.55,4.672552948,,,,,
2017-07-05,2.713,3.589,4.740701626,,,,,
2017-07-06,2.718,3.594,4.749438636,,,,,
2017-07-07,2.702,3.578,4.721480204,,,,,
2017-07-10,2.691,3.567,4.702258782,,,,,
2017-07-11,2.717,3.593,4.747691234,,,,,
2017-07-12,2.712,3.588,4.738954224,,,,,
2017-07-13,2.729,3.605,4.768660058,,,,,
2017-07-14,2.733,3.609,4.775649666,,,,,
2017-07-17,2.692,3.568,4.704006184,,,,,
2017-07-18,2.672,3.548,4.669058144,,,,,
2017-07-19,2.715,3.591,4.74419643,,,,,
2017-07-20,2.733,3.609,4.775649666,,,,,
2017-07-21,2.719,3.595,4.751186037999999,,,,,
2017-07-24,2.74,3.616,4.78788148,,,,,
2017-07-25,2.718,3.594,4.749438636,,,,,
2017-07-26,2.692,3.568,4.704006184,,,,,
2017-07-27,2.697,3.573,4.712743194,,,,,
2017-07-28,2.704,3.58,4.724975008,,,,,
2017-07-31,2.702,3.578,4.721480204,,,,,
2017-08-01,2.719,3.595,4.751186037999999,,,,,
2017-08-02,2.707,3.583,4.730217214,,,,,
2017-08-03,2.68,3.556,4.68303736,,,,,
2017-08-04,2.653,3.529,4.635857506,,,,,
2017-08-07,2.666,3.542,4.658573732,,,,,
2017-08-08,2.666,3.542,4.658573732,,,,,
2017-08-09,2.68,3.556,4.68303736,,,,,
2017-08-10,2.667,3.543,4.660321133999999,,,,,
2017-08-11,2.626,3.502,4.588677651999999,,,,,
2017-08-14,2.67,3.546,4.665563339999999,,,,,
2017-08-15,2.674,3.55,4.672552948,,,,,
2017-08-16,2.674,3.55,4.672552948,,,,,
2017-08-17,2.676,3.552,4.676047752,,,,,
2017-08-18,2.684,3.56,4.690026968,,,,,
2017-08-21,2.697,3.573,4.712743194,,,,,
2017-08-22,2.702,3.578,4.721480204,,,,,
2017-08-23,2.706,3.582,4.728469811999999,,,,,
2017-08-24,2.696,3.572,4.710995792,,,,,
2017-08-25,2.724,3.6,4.759923048,,,,,
2017-08-28,2.748,3.624,4.801860696,,,,,
2017-08-29,2.754,3.63,4.812345108,,,,,
2017-08-30,2.752,3.628,4.808850303999999,,,,,
2017-08-31,2.743,3.619,4.793123686,,,,,
2017-09-01,2.748,3.624,4.801860696,,,,,
2017-09-04,2.765,3.641,4.83156653,,,,,
2017-09-05,2.773,3.649,4.845545746,,,,,
2017-09-06,2.763,3.639,4.828071725999999,,,,,
2017-09-07,2.756,3.632,4.815839912,,,,,
2017-09-08,2.756,3.632,4.815839912,,,,,
2017-09-11,2.746,3.622,4.798365892,,,,,
2017-09-12,2.747,3.623,4.800113293999999,,,,,
2017-09-13,2.76,3.636,4.822829519999999,,,,,
2017-09-14,2.757,3.633,4.817587314,,,,,
2017-09-15,2.76,3.636,4.822829519999999,,,,,
2017-09-18,2.772,3.648,4.843798344,,,,,
2017-09-19,2.769,3.645,4.838556138,,,,,
2017-09-20,2.781,3.657,4.859524962,,,,,
2017-09-21,2.779,3.655,4.856030157999999,,,,,
2017-09-22,2.781,3.657,4.859524962,,,,,
2017-09-25,2.766,3.642,4.833313931999999,,,,,
2017-09-26,2.209,3.637,4.822399421,,,,,
2017-09-27,2.216,3.644,4.837680904000001,,,,,
2017-09-28,2.229,3.657,4.866060801000001,,,,,
2017-09-29,2.248,3.676,4.907539112000001,,,,,
2017-10-09,2.274,3.702,4.964298906000001,,,,,
2017-10-10,2.28,3.708,4.97739732,,,,,
2017-10-11,2.289,3.717,4.997044941,,,,,
2017-10-12,2.302,3.73,5.025424838,,,,,
2017-10-13,2.317,3.745,5.058170873000001,,,,,
2017-10-16,2.322,3.75,5.069086218000001,,,,,
2017-10-17,2.326,3.754,5.077818494000001,,,,,
2017-10-18,2.343,3.771,5.114930667,,,,,
2017-10-19,2.333,3.761,5.0930999770000005,,,,,
2017-10-20,2.321,3.749,5.066903149000001,,,,,
2017-10-23,2.332,3.76,5.090916908,,,,,
2017-10-24,2.344,3.772,5.117113736,,,,,
2017-10-25,2.364,3.792,5.160775116,,,,,
2017-10-26,2.367,3.795,5.167324323000001,,,,,
2017-10-27,2.386,3.814,5.208802634,,,,,
2017-10-30,2.384,3.812,5.2044364960000005,,,,,
2017-10-31,2.394,3.822,5.226267186,,,,,
2017-11-01,2.385,3.813,5.206619565,,,,,
2017-11-02,2.381,3.809,5.197887289,,,,,
2017-11-03,2.379,3.807,5.193521151000001,,,,,
2017-11-06,2.409,3.837,5.259013221,,,,,
2017-11-07,2.411,3.839,5.263379359000001,,,,,
2017-11-08,2.391,3.819,5.219717979,,,,,
2017-11-09,2.429,3.857,5.302674601,,,,,
2017-11-10,2.465,3.893,5.381265085,,,,,
2017-11-13,2.478,3.906,5.4096449820000005,,,,,
2017-11-14,2.464,3.892,5.379082016,,,,,
2017-11-15,2.437,3.865,5.320139153,,,,,
2017-11-16,2.475,3.903,5.403095775000001,,,,,
2017-11-17,2.453,3.881,5.355068257,,,,,
2017-11-20,2.497,3.925,5.451123293,,,,,
2017-11-21,2.54,3.968,5.54499526,,,,,
2017-11-22,2.523,3.951,5.507883087000001,,,,,
2017-11-23,2.421,3.849,5.285210049,,,,,
2017-11-24,2.421,3.849,5.285210049,,,,,
2017-11-27,2.368,3.796,5.169507392,,,,,
2017-11-28,2.391,3.819,5.219717979,,,,,
2017-11-29,2.381,3.809,5.197887289,,,,,
2017-11-30,2.346,3.774,5.121479874,,,,,
2017-12-01,2.344,3.772,5.117113736,,,,,
2017-12-04,2.369,3.797,5.171690461000001,,,,,
2017-12-05,2.374,3.802,5.182605806000001,,,,,
2017-12-06,2.373,3.801,5.180422737000001,,,,,
2017-12-07,2.345,3.773,5.119296805000001,,,,,
2017-12-08,2.389,3.817,5.215351841,,,,,
2017-12-11,2.441,3.869,5.328871429,,,,,
2017-12-12,2.422,3.85,5.287393118000001,,,,,
2017-12-13,2.449,3.877,5.346335981,,,,,
2017-12-14,2.435,3.863,5.315773015,,,,,
2017-12-15,2.405,3.833,5.250280945,,,,,
2017-12-18,2.397,3.825,5.232816393,,,,,
2017-12-19,2.436,3.864,5.317956084,,,,,
2017-12-20,2.425,3.853,5.293942325,,,,,
2017-12-21,2.469,3.897,5.389997361,,,,,
2017-12-22,2.46,3.888,5.37034974,,,,,
2017-12-25,2.45,3.878,5.348519050000001,,,,,
2017-12-26,2.454,3.882,5.357251326000001,,,,,
2017-12-27,2.4,3.828,5.2393656,,,,,
2017-12-28,2.416,3.844,5.274294704,,,,,
2017-12-29,2.432,3.86,5.3092238080000005,,,,,
2018-01-02,2.462,3.89,5.374715878000001,,,,,
2018-01-03,2.466,3.894,5.383448154000001,,,,,
2018-01-04,2.483,3.911,5.4205603270000005,,,,,
2018-01-05,2.498,3.926,5.453306362000001,,,,,
2018-01-08,2.499,3.927,5.455489431000001,,,,,
2018-01-09,2.531,3.959,5.5253476390000005,,,,,
2018-01-10,2.533,3.961,5.529713777,,,,,
2018-01-11,2.532,3.96,5.5275307080000005,,,,,
2018-01-12,2.541,3.969,5.547178329,,,,,
2018-01-15,2.549,3.977,5.564642881,,,,,
2018-01-16,2.573,4.001,5.617036537000001,,,,,
2018-01-17,2.56,3.988,5.588656640000001,,,,,
2018-01-18,2.579,4.007,5.6301349510000005,,,,,
2018-01-19,2.573,4.001,5.617036537000001,,,,,
2018-01-22,2.621,4.049,5.721823849000001,,,,,
2018-01-23,2.644,4.072,5.772034436000001,,,,,
2018-01-24,2.638,4.066,5.758936022,,,,,
2018-01-25,2.615,4.043,5.708725435000001,,,,,
2018-01-26,2.614,4.042,5.706542366,,,,,
2018-01-29,2.551,3.979,5.569009019000001,,,,,
2018-01-30,2.542,3.97,5.549361398,,,,,
2018-01-31,2.545,3.973,5.555910605,,,,,
2018-02-01,2.516,3.944,5.492601604000001,,,,,
2018-02-02,2.537,3.965,5.538446053,,,,,
2018-02-05,2.527,3.955,5.5166153630000005,,,,,
2018-02-06,2.438,3.866,5.322322222,,,,,
2018-02-07,2.382,3.81,5.2000703580000005,,,,,
2018-02-08,2.399,3.827,5.237182531,,,,,
2018-02-09,2.326,3.754,5.077818494000001,,,,,
2018-02-12,2.399,3.827,5.237182531,,,,,
2018-02-13,2.428,3.856,5.300491532000001,,,,,
2018-02-14,2.456,3.884,5.361617464,,,,,
2018-02-22,2.506,3.934,5.470770914,,,,,
2018-02-23,2.505,3.933,5.468587845,,,,,
2018-02-26,2.542,3.97,5.549361398,,,,,
2018-02-27,2.512,3.94,5.483869328000001,,,,,
2018-02-28,2.501,3.929,5.459855569,,,,,
2018-03-01,2.518,3.946,5.496967742,,,,,
2018-03-02,2.493,3.921,5.442391017,,,,,
2018-03-05,2.49,3.918,5.435841810000001,,,,,
2018-03-06,2.526,3.954,5.514432294,,,,,
2018-03-07,2.502,3.93,5.462038638,,,,,
2018-03-08,2.542,3.97,5.549361398,,,,,
2018-03-09,2.569,3.997,5.608304261000001,,,,,
2018-03-12,2.601,4.029,5.678162469,,,,,
2018-03-13,2.577,4.005,5.6257688130000005,,,,,
2018-03-14,2.565,3.993,5.599571985,,,,,
2018-03-15,2.573,4.001,5.617036537000001,,,,,
2018-03-16,2.535,3.963,5.534079915,,,,,
2018-03-19,2.568,3.996,5.606121192000001,,,,,
2018-03-20,2.584,4.012,5.641050296,,,,,
2018-03-21,2.58,4.008,5.6323180200000005,,,,,
2018-03-22,2.545,3.973,5.555910605,,,,,
2018-03-23,2.486,3.914,5.427109534,,,,,
2018-03-26,2.491,3.919,5.438024879,,,,,
2018-03-27,2.508,3.936,5.475137052,,,,,
2018-03-28,2.458,3.886,5.365983602000001,,,,,
2018-03-29,2.472,3.9,5.396546568000001,,,,,
2018-03-30,2.492,3.92,5.440207948,,,,,
2018-04-02,2.485,3.913,5.424926465,,,,,
2018-04-03,2.464,3.892,5.379082016,,,,,
2018-04-04,2.451,3.879,5.350702119,,,,,
2018-04-09,2.435,3.863,5.315773015,,,,,
2018-04-10,2.495,3.923,5.446757155,,,,,
2018-04-11,2.509,3.937,5.477320121,,,,,
2018-04-12,2.501,3.929,5.459855569,,,,,
2018-04-13,2.476,3.904,5.405278844000001,,,,,
2018-04-16,2.443,3.871,5.333237567,,,,,
2018-04-17,2.395,3.823,5.228450255,,,,,
2018-04-18,2.387,3.815,5.210985703,,,,,
2018-04-19,2.421,3.849,5.285210049,,,,,
2018-04-20,2.402,3.83,5.243731738000001,,,,,
2018-04-23,2.389,3.817,5.215351841,,,,,
2018-04-24,2.449,3.877,5.346335981,,,,,
2018-04-25,2.483,3.911,5.4205603270000005,,,,,
2018-04-26,2.445,3.873,5.337603705,,,,,
2018-04-27,2.475,3.903,5.403095775000001,,,,,
2018-05-02,2.495,3.923,5.446757155,,,,,
2018-05-03,2.503,3.931,5.464221707000001,,,,,
2018-05-04,2.514,3.942,5.488235466,,,,,
2018-05-07,2.542,3.97,5.549361398,,,,,
2018-05-08,2.554,3.982,5.575558226,,,,,
2018-05-09,2.548,3.976,5.562459812,,,,,
2018-05-10,2.569,3.997,5.608304261000001,,,,,
2018-05-11,2.555,3.983,5.577741295000001,,,,,
2018-05-14,2.576,4.004,5.6235857440000006,,,,,
2018-05-15,2.611,4.039,5.699993159000001,,,,,
2018-05-16,2.603,4.031,5.682528607000001,,,,,
2018-05-17,2.597,4.025,5.669430193,,,,,
2018-05-18,2.621,4.049,5.721823849000001,,,,,
2018-05-21,2.643,4.071,5.769851367,,,,,
2018-05-22,2.66,4.088,5.806963540000001,,,,,
2018-05-23,2.637,4.065,5.756752953,,,,,
2018-05-24,2.624,4.052,5.728373056000001,,,,,
2018-05-25,2.615,4.043,5.708725435000001,,,,,
2018-05-28,2.637,4.065,5.756752953,,,,,
2018-05-29,2.595,4.023,5.665064055000001,,,,,
2018-05-30,2.549,3.977,5.564642881,,,,,
2018-05-31,2.619,4.047,5.717457711000001,,,,,
2018-06-01,2.561,3.989,5.590839709,,,,,
2018-06-04,2.507,4.014,5.647152878,,,,,
2018-06-05,2.551,4.058,5.746265254,,,,,
2018-06-06,2.543,4.05,5.728244822000001,,,,,
2018-06-07,2.535,4.042,5.7102243900000005,,,,,
2018-06-08,2.516,4.023,5.667425864,,,,,
2018-06-11,2.501,4.008,5.633637554,,,,,
2018-06-12,2.522,4.029,5.680941187999999,,,,,
2018-06-13,2.502,4.009,5.635890107999999,,,,,
2018-06-14,2.483,3.99,5.5930915820000005,,,,,
2018-06-15,2.471,3.978,5.566060934,,,,,
2018-06-19,2.397,3.904,5.399371938,,,,,
2018-06-20,2.425,3.932,5.462443449999999,,,,,
2018-06-21,2.401,3.908,5.408382153999999,,,,,
2018-06-22,2.416,3.923,5.442170463999999,,,,,
2018-06-25,2.404,3.911,5.415139816,,,,,
2018-06-26,2.392,3.899,5.388109168,,,,,
2018-06-27,2.34,3.847,5.27097636,,,,,
2018-06-28,2.319,3.826,5.223672725999999,,,,,
2018-06-29,2.387,3.894,5.376846398,,,,,
2018-07-02,2.344,3.851,5.279986576,,,,,
2018-07-03,2.338,3.845,5.266471252,,,,,
2018-07-04,2.308,3.815,5.198894631999999,,,,,
2018-07-05,2.283,3.79,5.142580782,,,,,
2018-07-06,2.304,3.811,5.189884415999999,,,,,
2018-07-09,2.387,3.894,5.376846398,,,,,
2018-07-10,2.395,3.902,5.39486683,,,,,
2018-07-11,2.387,3.894,5.376846398,,,,,
2018-07-12,2.437,3.944,5.489474098,,,,,
2018-07-13,2.461,3.968,5.543535393999999,,,,,
2018-07-16,2.457,3.964,5.534525177999999,,,,,
2018-07-17,2.437,3.944,5.489474098,,,,,
2018-07-18,2.423,3.93,5.457938342,,,,,
2018-07-19,2.423,3.93,5.457938342,,,,,
2018-07-20,2.453,3.96,5.525514962,,,,,
2018-07-23,2.454,3.961,5.527767516,,,,,
2018-07-24,2.464,3.971,5.550293056,,,,,
2018-07-25,2.479,3.986,5.584081366,,,,,
2018-07-26,2.452,3.959,5.523262408,,,,,
2018-07-27,2.435,3.942,5.48496899,,,,,
2018-07-30,2.415,3.922,5.43991791,,,,,
2018-07-31,2.415,3.922,5.43991791,,,,,
2018-08-01,2.378,3.885,5.356573412,,,,,
2018-08-02,2.353,3.86,5.300259562,,,,,
2018-08-03,2.301,3.808,5.183126754,,,,,
2018-08-06,2.254,3.761,5.077256716,,,,,
2018-08-07,2.316,3.823,5.216915063999999,,,,,
2018-08-08,2.28,3.787,5.13582312,,,,,
2018-08-09,2.345,3.852,5.282239130000001,,,,,
2018-08-10,2.349,3.856,5.291249346000001,,,,,
2018-08-13,2.352,3.859,5.298007008,,,,,
2018-08-14,2.337,3.844,5.2642186980000005,,,,,
2018-08-15,2.28,3.787,5.13582312,,,,,
2018-08-16,2.27,3.777,5.11329758,,,,,
2018-08-17,2.226,3.733,5.014185204,,,,,
2018-08-20,2.233,3.74,5.0299530820000005,,,,,
2018-08-21,2.294,3.801,5.167358876,,,,,
2018-08-22,2.283,3.79,5.142580782,,,,,
2018-08-23,2.292,3.799,5.162853768,,,,,
2018-08-24,2.293,3.8,5.165106322000001,,,,,
2018-08-27,2.36,3.867,5.316027439999999,,,,,
2018-08-28,2.351,3.858,5.295754454,,,,,
2018-08-29,2.332,3.839,5.252955928,,,,,
2018-08-30,2.314,3.821,5.212409956,,,,,
2018-08-31,2.296,3.803,5.171863984,,,,,
